################################################################################
# Kalman filter status report.
################################################################################
# Col  Name     Description
################################################################################
# 1    epoch    Training epoch.
# 2    nupdates Number of updates performed.
# 3    Pdiag    Mean of absolute diagonal values of error covariance matrix P.
# 4    Poffdiag Mean of absolute off-diagonal values of error covariance matrix P.
# 5    Pasym    Asymmetry of P, i.e. mean of absolute values of asymmetric part 0.5*(P - P^T).
# 6    Kmean    Mean of abolute compontents of Kalman gain matrix K.
# 7    q        Magnitude of process noise (= diagonal entries of Q).
# 8    eta      Learning rate.
###########################################################################################################################
#        1          2                3                4                5                6                7                8
#    epoch   nupdates            Pdiag         Poffdiag            Pasym            Kmean                q              eta
###########################################################################################################################
      1559       1559   1.00039567E+02   1.01876789E-02   2.79066681E-19   8.42390271E-04   9.62669049E-07   1.03938655E+00
      1560       1560   1.00039551E+02   1.01883800E-02   2.79113804E-19   1.27391594E-03   9.62669049E-07   1.03938655E+00
      1561       1561   1.00039545E+02   1.01887155E-02   2.79117478E-19   8.95736683E-04   9.62669049E-07   1.03938655E+00
      1562       1562   1.00039541E+02   1.01889234E-02   2.79128436E-19   7.02278855E-04   9.62669049E-07   1.03938655E+00
      1563       1563   1.00039465E+02   1.01951688E-02   2.78883666E-19   2.82042237E-03   9.62669049E-07   1.03938655E+00
      1564       1564   1.00039460E+02   1.01954543E-02   2.78884064E-19   8.11607735E-04   9.62669049E-07   1.03938655E+00
      1565       1565   1.00039457E+02   1.01956379E-02   2.78894185E-19   6.32153273E-04   9.62669049E-07   1.03938655E+00
      1566       1566   1.00039420E+02   1.01969417E-02   2.79041740E-19   1.75336624E-03   9.62669049E-07   1.03938655E+00
      1567       1567   1.00039415E+02   1.01972245E-02   2.79048074E-19   8.06035257E-04   9.62669049E-07   1.03938655E+00
      1568       1568   1.00039410E+02   1.01974561E-02   2.79069502E-19   7.68987049E-04   9.62669049E-07   1.03938655E+00
      1569       1569   1.00039406E+02   1.01977344E-02   2.79074951E-19   8.03729028E-04   9.62669049E-07   1.03938655E+00
      1570       1570   1.00039332E+02   1.02038282E-02   2.79394337E-19   2.78963477E-03   9.62669049E-07   1.03938655E+00
      1571       1571   1.00039327E+02   1.02041258E-02   2.79389588E-19   8.33195830E-04   9.62669049E-07   1.03938655E+00
      1572       1572   1.00039324E+02   1.02043101E-02   2.79390332E-19   6.41123838E-04   9.62669049E-07   1.03938655E+00
      1573       1573   1.00039319E+02   1.02045774E-02   2.79400930E-19   7.77376867E-04   9.62669049E-07   1.03938655E+00
      1574       1574   1.00039316E+02   1.02047987E-02   2.79404051E-19   6.80770945E-04   9.62669049E-07   1.03938655E+00
      1575       1575   1.00039310E+02   1.02051685E-02   2.79418701E-19   9.16742397E-04   9.62669049E-07   1.03938655E+00
      1576       1576   1.00039306E+02   1.02054328E-02   2.79500699E-19   7.72824289E-04   9.62669049E-07   1.03938655E+00
      1577       1577   1.00039301E+02   1.02057279E-02   2.79500392E-19   8.30338360E-04   9.62669049E-07   1.03938655E+00
      1578       1578   1.00039287E+02   1.02063528E-02   2.79665110E-19   1.20343658E-03   9.62669049E-07   1.03938655E+00
      1579       1579   1.00039215E+02   1.02134263E-02   2.80435727E-19   2.99031575E-03   9.62669049E-07   1.03938655E+00
      1580       1580   1.00039210E+02   1.02137079E-02   2.80438277E-19   8.19522649E-04   9.62669049E-07   1.03938655E+00
      1581       1581   1.00039204E+02   1.02140254E-02   2.80440534E-19   8.75327828E-04   9.62669049E-07   1.03938655E+00
      1582       1582   1.00039187E+02   1.02149749E-02   2.80498393E-19   1.47740855E-03   9.62669049E-07   1.03938655E+00
      1583       1583   1.00039170E+02   1.02159203E-02   2.80602154E-19   1.47369576E-03   9.62669049E-07   1.03938655E+00
      1584       1584   1.00039166E+02   1.02161264E-02   2.80603297E-19   7.67671421E-04   9.62669049E-07   1.03938655E+00
      1585       1585   1.00039161E+02   1.02164033E-02   2.80591015E-19   8.11068656E-04   9.62669049E-07   1.03938655E+00
      1586       1586   1.00039155E+02   1.02167449E-02   2.80594343E-19   9.06833694E-04   9.62669049E-07   1.03938655E+00
      1587       1587   1.00039150E+02   1.02169754E-02   2.80609584E-19   7.74604264E-04   9.62669049E-07   1.03938655E+00
      1588       1588   1.00039145E+02   1.02172534E-02   2.80609528E-19   8.07055661E-04   9.62669049E-07   1.03938655E+00
      1589       1589   1.00039139E+02   1.02175936E-02   2.80603993E-19   9.04547587E-04   9.62669049E-07   1.03938655E+00
      1590       1590   1.00039136E+02   1.02177845E-02   2.80603860E-19   6.73126199E-04   9.62669049E-07   1.03938655E+00
      1591       1591   1.00039035E+02   1.02269662E-02   2.80690145E-19   3.44720666E-03   9.62669049E-07   1.03938655E+00
      1592       1592   1.00039030E+02   1.02272553E-02   2.80691460E-19   8.39760164E-04   9.62669049E-07   1.03938655E+00
      1593       1593   1.00039026E+02   1.02274622E-02   2.80692486E-19   8.00357020E-04   9.62669049E-07   1.03938655E+00
      1594       1594   1.00039021E+02   1.02277064E-02   2.80697044E-19   8.09533196E-04   9.62669049E-07   1.03938655E+00
      1595       1595   1.00039017E+02   1.02279126E-02   2.80764773E-19   7.99253362E-04   9.62669049E-07   1.03938655E+00
      1596       1596   1.00039012E+02   1.02281567E-02   2.80764562E-19   8.08439454E-04   9.62669049E-07   1.03938655E+00
      1597       1597   1.00038972E+02   1.02327244E-02   2.80869921E-19   2.46212435E-03   9.62669049E-07   1.03938655E+00
      1598       1598   1.00038968E+02   1.02329264E-02   2.80890964E-19   7.84337416E-04   9.62669049E-07   1.03938655E+00
      1599       1599   1.00038963E+02   1.02332113E-02   2.80889645E-19   8.28667913E-04   9.62669049E-07   1.03938655E+00
      1600       1600   1.00038959E+02   1.02334940E-02   2.80899554E-19   8.24923696E-04   9.62669049E-07   1.03938655E+00
      1601       1601   1.00038952E+02   1.02338408E-02   2.80901814E-19   9.22053585E-04   9.62669049E-07   1.03938655E+00
      1602       1602   1.00038947E+02   1.02341186E-02   2.80896486E-19   8.19733706E-04   9.62669049E-07   1.03938655E+00
      1603       1603   1.00038943E+02   1.02343185E-02   2.80907875E-19   7.80738924E-04   9.62669049E-07   1.03938655E+00
      1604       1604   1.00038846E+02   1.02432758E-02   2.81195386E-19   3.39602931E-03   9.62669049E-07   1.03938655E+00
      1605       1605   1.00038840E+02   1.02435731E-02   2.81198349E-19   8.58914869E-04   9.62669049E-07   1.03938655E+00
      1606       1606   1.00038779E+02   1.02498507E-02   2.81422018E-19   2.82119579E-03   9.62669049E-07   1.03938655E+00
      1607       1607   1.00038723E+02   1.02515208E-02   2.82429826E-19   2.05253830E-03   9.62669049E-07   1.03938655E+00
      1608       1608   1.00038717E+02   1.02518325E-02   2.82430383E-19   8.94560462E-04   9.62669049E-07   1.03938655E+00
      1609       1609   1.00038711E+02   1.02521493E-02   2.82441910E-19   8.94751185E-04   9.62669049E-07   1.03938655E+00
      1610       1610   1.00038705E+02   1.02524601E-02   2.82443687E-19   8.87402871E-04   9.62669049E-07   1.03938655E+00
      1611       1611   1.00038697E+02   1.02528450E-02   2.82783639E-19   9.87167486E-04   9.62669049E-07   1.03938655E+00
      1612       1612   1.00038638E+02   1.02588861E-02   2.82769396E-19   2.76919446E-03   9.62669049E-07   1.03938655E+00
      1613       1613   1.00038631E+02   1.02592242E-02   2.82766189E-19   9.31897079E-04   9.62669049E-07   1.03938655E+00
      1614       1614   1.00038623E+02   1.02596011E-02   2.82762257E-19   9.86635249E-04   9.62669049E-07   1.03938655E+00
      1615       1615   1.00038616E+02   1.02599318E-02   2.82765140E-19   9.23201749E-04   9.62669049E-07   1.03938655E+00
      1616       1616   1.00038614E+02   1.02599919E-02   2.82764793E-19   5.46398547E-04   9.62669049E-07   1.03938655E+00
      1617       1617   1.00038605E+02   1.02604451E-02   2.82793140E-19   1.06333866E-03   9.62669049E-07   1.03938655E+00
      1618       1618   1.00038599E+02   1.02607291E-02   2.82779065E-19   8.93848014E-04   9.62669049E-07   1.03938655E+00
      1619       1619   1.00038594E+02   1.02609992E-02   2.82774097E-19   8.28771374E-04   9.62669049E-07   1.03938655E+00
      1620       1620   1.00038587E+02   1.02613272E-02   2.82770131E-19   9.18663177E-04   9.62669049E-07   1.03938655E+00
      1621       1621   1.00038585E+02   1.02613844E-02   2.82768734E-19   4.64257338E-04   9.62669049E-07   1.03938655E+00
      1622       1622   1.00038576E+02   1.02617895E-02   2.82751568E-19   1.01869977E-03   9.62669049E-07   1.03938655E+00
      1623       1623   1.00038575E+02   1.02619204E-02   2.82672604E-19   4.51169963E-04   9.62669049E-07   1.03938655E+00
      1624       1624   1.00038495E+02   1.02682333E-02   2.82841957E-19   2.81092599E-03   9.62669049E-07   1.03938655E+00
      1625       1625   1.00038492E+02   1.02684265E-02   2.82844923E-19   6.64306457E-04   9.62669049E-07   1.03938655E+00
      1626       1626   1.00038485E+02   1.02687766E-02   2.82846665E-19   9.48397217E-04   9.62669049E-07   1.03938655E+00
      1627       1627   1.00038479E+02   1.02690891E-02   2.82845167E-19   8.91716766E-04   9.62669049E-07   1.03938655E+00
      1628       1628   1.00038473E+02   1.02693519E-02   2.82862973E-19   8.57410300E-04   9.62669049E-07   1.03938655E+00
      1629       1629   1.00038466E+02   1.02697312E-02   2.82862525E-19   9.83954140E-04   9.62669049E-07   1.03938655E+00
      1630       1630   1.00038454E+02   1.02702192E-02   2.82877835E-19   1.11500493E-03   9.62669049E-07   1.03938655E+00
      1631       1631   1.00038412E+02   1.02715701E-02   2.84570707E-19   1.84538870E-03   9.62669049E-07   1.03938655E+00
      1632       1632   1.00038407E+02   1.02717736E-02   2.84570676E-19   8.36466364E-04   9.62669049E-07   1.03938655E+00
      1633       1633   1.00038349E+02   1.02776972E-02   2.84734983E-19   2.74314930E-03   9.62669049E-07   1.03938655E+00
      1634       1634   1.00038342E+02   1.02780633E-02   2.84742609E-19   9.74712673E-04   9.62669049E-07   1.03938655E+00
      1635       1635   1.00038340E+02   1.02781915E-02   2.84782075E-19   4.48049506E-04   9.62669049E-07   1.03938655E+00
      1636       1636   1.00038334E+02   1.02784629E-02   2.84788898E-19   9.75818596E-04   9.62669049E-07   1.03938655E+00
      1637       1637   1.00038322E+02   1.02789738E-02   2.84805544E-19   1.14544331E-03   9.62669049E-07   1.03938655E+00
      1638       1638   1.00038317E+02   1.02792004E-02   2.84807758E-19   7.85475729E-04   9.62669049E-07   1.03938655E+00
      1639       1639   1.00038311E+02   1.02795233E-02   2.84729807E-19   9.13054834E-04   9.62669049E-07   1.03938655E+00
      1640       1640   1.00038232E+02   1.02857447E-02   2.85034085E-19   2.79024710E-03   9.62669049E-07   1.03938655E+00
      1641       1641   1.00038226E+02   1.02860452E-02   2.84951764E-19   8.84372193E-04   9.62669049E-07   1.03938655E+00
      1642       1642   1.00038223E+02   1.02862334E-02   2.84954001E-19   6.57218444E-04   9.62669049E-07   1.03938655E+00
      1643       1643   1.00038222E+02   1.02863631E-02   2.84954529E-19   4.42190680E-04   9.62669049E-07   1.03938655E+00
      1644       1644   1.00038216E+02   1.02866628E-02   2.85153939E-19   8.78554221E-04   9.62669049E-07   1.03938655E+00
      1645       1645   1.00038212E+02   1.02868637E-02   2.85153764E-19   8.40786007E-04   9.62669049E-07   1.03938655E+00
      1646       1646   1.00038206E+02   1.02871198E-02   2.85169409E-19   8.49855454E-04   9.62669049E-07   1.03938655E+00
      1647       1647   1.00038202E+02   1.02873295E-02   2.85173575E-19   7.50834693E-04   9.62669049E-07   1.03938655E+00
      1648       1648   1.00038146E+02   1.02931254E-02   2.85180954E-19   2.71358667E-03   9.62669049E-07   1.03938655E+00
      1649       1649   1.00038139E+02   1.02934502E-02   2.85180984E-19   9.20503126E-04   9.62669049E-07   1.03938655E+00
      1650       1650   1.00038131E+02   1.02938438E-02   2.85141739E-19   1.01299403E-03   9.62669049E-07   1.03938655E+00
      1651       1651   1.00038129E+02   1.02938966E-02   2.85142985E-19   4.45022518E-04   9.62669049E-07   1.03938655E+00
      1652       1652   1.00038050E+02   1.03000825E-02   2.85120249E-19   2.78008777E-03   9.62669049E-07   1.03938655E+00
      1653       1653   1.00038046E+02   1.03003288E-02   2.85131704E-19   7.93744788E-04   9.62669049E-07   1.03938655E+00
      1654       1654   1.00038040E+02   1.03006278E-02   2.85184307E-19   8.82267568E-04   9.62669049E-07   1.03938655E+00
      1655       1655   1.00037997E+02   1.03019418E-02   2.85187189E-19   1.84464709E-03   9.62669049E-07   1.03938655E+00
      1656       1656   1.00037955E+02   1.03032439E-02   2.85337446E-19   1.83500929E-03   9.62669049E-07   1.03938655E+00
      1657       1657   1.00037902E+02   1.03047809E-02   2.85378163E-19   2.01597729E-03   9.62669049E-07   1.03938655E+00
      1658       1658   1.00037894E+02   1.03050713E-02   2.85371426E-19   1.01598190E-03   9.62669049E-07   1.03938655E+00
      1659       1659   1.00037889E+02   1.03053591E-02   2.85371383E-19   8.66431619E-04   9.62669049E-07   1.03938655E+00
      1660       1660   1.00037885E+02   1.03055528E-02   2.85391030E-19   8.24987755E-04   9.62669049E-07   1.03938655E+00
      1661       1661   1.00037878E+02   1.03058793E-02   2.85381365E-19   9.20142743E-04   9.62669049E-07   1.03938655E+00
      1662       1662   1.00037873E+02   1.03061684E-02   2.85406206E-19   8.61898501E-04   9.62669049E-07   1.03938655E+00
      1663       1663   1.00037868E+02   1.03063606E-02   2.85358498E-19   8.22294284E-04   9.62669049E-07   1.03938655E+00
      1664       1664   1.00037863E+02   1.03066042E-02   2.85360231E-19   8.29970003E-04   9.62669049E-07   1.03938655E+00
      1665       1665   1.00037858E+02   1.03068885E-02   2.85376802E-19   8.56229023E-04   9.62669049E-07   1.03938655E+00
      1666       1666   1.00037851E+02   1.03072119E-02   2.85385284E-19   9.15446170E-04   9.62669049E-07   1.03938655E+00
      1667       1667   1.00037834E+02   1.03078768E-02   2.85361732E-19   1.27615513E-03   9.62669049E-07   1.03938655E+00
      1668       1668   1.00037829E+02   1.03081623E-02   2.85370990E-19   8.54260959E-04   9.62669049E-07   1.03938655E+00
      1669       1669   1.00037773E+02   1.03138966E-02   2.85412162E-19   2.69942612E-03   9.62669049E-07   1.03938655E+00
      1670       1670   1.00037769E+02   1.03141097E-02   2.85418303E-19   7.65485492E-04   9.62669049E-07   1.03938655E+00
      1671       1671   1.00037767E+02   1.03141649E-02   2.85423737E-19   5.37644107E-04   9.62669049E-07   1.03938655E+00
      1672       1672   1.00037746E+02   1.03151169E-02   2.85455687E-19   1.51977294E-03   9.62669049E-07   1.03938655E+00
      1673       1673   1.00037728E+02   1.03158081E-02   2.85464686E-19   1.30562559E-03   9.62669049E-07   1.03938655E+00
      1674       1674   1.00037722E+02   1.03161108E-02   2.85465879E-19   8.87427051E-04   9.62669049E-07   1.03938655E+00
      1675       1675   1.00037702E+02   1.03170530E-02   2.85129324E-19   1.51073822E-03   9.62669049E-07   1.03938655E+00
      1676       1676   1.00037694E+02   1.03174184E-02   2.85143647E-19   9.74573865E-04   9.62669049E-07   1.03938655E+00
      1677       1677   1.00037674E+02   1.03183542E-02   2.85164859E-19   1.50488812E-03   9.62669049E-07   1.03938655E+00
      1678       1678   1.00037666E+02   1.03187579E-02   2.85366034E-19   1.00901702E-03   9.62669049E-07   1.03938655E+00
      1679       1679   1.00037649E+02   1.03194337E-02   2.85348373E-19   1.28949632E-03   9.62669049E-07   1.03938655E+00
      1680       1680   1.00037643E+02   1.03197230E-02   2.85293937E-19   8.66607989E-04   9.62669049E-07   1.03938655E+00
      1681       1681   1.00037590E+02   1.03252677E-02   2.85508064E-19   2.65667906E-03   9.62669049E-07   1.03938655E+00
      1682       1682   1.00037582E+02   1.03256185E-02   2.85512391E-19   9.63244935E-04   9.62669049E-07   1.03938655E+00
      1683       1683   1.00037564E+02   1.03263219E-02   2.85546012E-19   1.32058123E-03   9.62669049E-07   1.03938655E+00
      1684       1684   1.00037522E+02   1.03310133E-02   2.85698943E-19   2.46901754E-03   9.62669049E-07   1.03938655E+00
      1685       1685   1.00037518E+02   1.03312079E-02   2.85693573E-19   8.47838248E-04   9.62669049E-07   1.03938655E+00
      1686       1686   1.00037512E+02   1.03315083E-02   2.85691979E-19   8.87115528E-04   9.62669049E-07   1.03938655E+00
      1687       1687   1.00037508E+02   1.03317163E-02   2.85687736E-19   7.57988212E-04   9.62669049E-07   1.03938655E+00
      1688       1688   1.00037360E+02   1.03413958E-02   2.85991880E-19   4.12642982E-03   9.62669049E-07   1.03938655E+00
      1689       1689   1.00037354E+02   1.03416929E-02   2.85956155E-19   8.66589653E-04   9.62669049E-07   1.03938655E+00
      1690       1690   1.00037350E+02   1.03419567E-02   2.85957005E-19   8.09358262E-04   9.62669049E-07   1.03938655E+00
      1691       1691   1.00037345E+02   1.03422217E-02   2.85958119E-19   8.11484983E-04   9.62669049E-07   1.03938655E+00
      1692       1692   1.00037338E+02   1.03425857E-02   2.85988292E-19   9.43432872E-04   9.62669049E-07   1.03938655E+00
      1693       1693   1.00037332E+02   1.03429070E-02   2.86003738E-19   9.00616986E-04   9.62669049E-07   1.03938655E+00
      1694       1694   1.00037275E+02   1.03487933E-02   2.85946367E-19   2.73317635E-03   9.62669049E-07   1.03938655E+00
      1695       1695   1.00037265E+02   1.03492354E-02   2.85980494E-19   1.06893903E-03   9.62669049E-07   1.03938655E+00
      1696       1696   1.00037249E+02   1.03498783E-02   2.85959167E-19   1.25691625E-03   9.62669049E-07   1.03938655E+00
      1697       1697   1.00037177E+02   1.03556710E-02   2.86112972E-19   2.70737010E-03   9.62669049E-07   1.03938655E+00
      1698       1698   1.00037121E+02   1.03614454E-02   2.86356334E-19   2.70736521E-03   9.62669049E-07   1.03938655E+00
